ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Effort,TotalComponents,EffortPerFP,EffortPerMonth,ChangeRatio,TotalChanges,Log_AFP,Log_Effort,Log_N_effort,Log_TotalComponents,Log_EffortPerMonth
12,-0.871882200443849,-0.2780650685976558,-0.49129134574099553,-0.43298932008536856,-0.40100159189867945,-0.2852599292446399,-0.4045241231152399,-0.17229207278933448,-0.09953864471691701,1.7013071310979575,1.2744354095009671,1.238247690186173,1.387442986994873,1,0,-0.23349097538571847,-0.31491947769283496,-0.4174483059772176,-0.4454539985505616,1.3046643965402764,-0.276961258147845,0.7325515873649785,-0.4454539985505616,4.219507705176107,7.4413203897176174,7.627544390488503,4.110873864173311,5.49892312483688
13,-0.42604188572821566,-0.34392888049677717,0.00632789635605286,-0.043689012477082234,-0.4343253746527557,0.20911513046834804,-0.17654146140974222,-0.2927468604786074,-0.09953864471691701,0.2966699601310886,0.01719841492965914,0.13791717837916243,0.0386921215215444,2,0,-0.23349097538571847,-0.17604944501032926,-0.06550837160355553,-0.27299253773642035,0.18102664806722357,-0.006336181093439541,-0.8218790116568057,-0.27299253773642035,5.298317366548036,7.878912912297133,8.017966703493599,5.3706380281276624,5.935272053171788
14,-0.503726182989273,-0.3171717069127591,-0.2696245924432194,-0.07217440083866415,-0.2439037589151771,-0.20286408595914188,-0.23202930499944008,-0.2927468604786074,-0.09953864471691701,0.9583585448014318,0.6106767477707734,0.409427304669204,0.4230861181814429,1,0,2.557100290559717,-0.13159970977861998,0.200702604397035,-0.3245070000575275,0.7126586864144172,-0.4544732347488264,-0.8218790116568057,-0.3245070000575275,5.176149732573829,8.116417072794205,8.116417072794205,5.1298987149230735,5.0544667092526545
15,0.22245311749452376,0.08418589684751168,-0.3962913086133772,0.18419409441557316,-0.3153118648167691,-0.2852599292446399,-0.3888427760138035,0.7466058790116901,-0.09953864471691701,-1.0499243525313646,-0.7871209045786933,-0.7980782569891386,-0.7570708891077192,1,0,-0.23349097538571847,-0.4903119042918407,-0.8039806270628208,-0.13188770616121384,-0.8845130723855753,-0.5741862359383672,1.5450354802990538,-0.13188770616121384,5.971261839790462,6.517671272912275,6.703188113240863,5.831882477283517,4.580584710515477
16,-0.2098768846539692,-0.21014301257668688,-0.31033889406934156,0.374096683492786,-0.23438267812829816,-0.16755158169392848,-0.22237924524471,0.006669326063299544,-0.09953864471691701,-0.8409700626354666,-0.6699870230968944,-0.6980482104612284,-0.6828895915066863,1,0,-1.0033092556465282,-0.4765806166565674,-0.7156196392660146,-0.21811843656828447,-0.7242791360333185,-0.15504504644064307,0.05961232206331523,-0.21811843656828447,5.575949103146316,6.815639990074331,6.815639990074331,5.575949103146316,5.7192182827860405
17,-0.9563216539884766,-0.31922995103460666,-0.446053232823082,-0.5564260029855569,-0.40100159189867945,-0.10869740791857276,-0.3719551714430259,-0.2927468604786074,-0.09953864471691701,2.473277146546692,2.8049847941964727,3.2960086473317505,2.318081084171469,1,0,-0.3489637174248399,-0.25220854550287575,-0.11965297689181123,-0.45441303547597156,4.444341275401281,0.019685460931022466,-0.8218790116568057,-0.45441303547597156,3.7612001156935624,7.822845290279774,7.822845290279774,3.970291913552122,5.968707559985366
18,-0.45644008900428157,-0.14222095655571798,-0.4234341763641253,-0.43298932008536856,-0.13441132986606938,-0.22640575546928415,-0.24167936475417012,-0.1482011152514799,-0.09953864471691701,-0.5275386277916198,-0.4903817381581361,-0.5051331207288305,-0.5277832419772535,1,0,0.34387273480988884,-0.4397751034073814,-0.6178585463844418,-0.28643109312453524,-0.4749871146392092,-0.532638347505976,-0.267824540718348,-0.28643109312453524,5.25227342804663,7.066466970136958,7.066466970136958,5.313205979041787,4.771531723203316
19,-0.270673291206101,-0.12781324770278518,-0.3872436860297945,-0.41399906117764723,-0.1582140318332667,-0.2852599292446399,-0.41176166793128743,0.3611505584060169,-0.09953864471691701,0.42436424840080395,0.3764089848071756,0.08075715179178536,0.2207734883604437,1,0,0.9212364450054962,-0.10555273117150372,0.26988737782091726,-0.2785919358148016,0.2872344487485257,-0.21975812713338652,1.6006102335719485,-0.2785919358148016,5.5053315359323625,8.169902647359145,8.169902647359145,5.3471075307174685,5.608344081504691
20,-0.838106419025998,-0.28629804508504597,-0.5139104021999523,-0.18611595428499186,-0.4343253746527557,-0.2852599292446399,-0.4346805598487713,-0.051837285100061574,-0.09953864471691701,-0.5855814860960358,-0.4591460364296564,-0.4622631007882977,-0.41313941841202056,1,0,-1.3882183957769332,-0.5312226478649744,-0.8942216358765803,-0.43425520239379917,-0.5212403777624365,0.11278511350743115,1.8428591580948241,-0.43425520239379917,4.356708826689592,6.07993319509559,6.26530121273771,4.2626798770413155,6.07993319509559
21,0.10086030439026011,0.22826298537683964,-0.5139104021999523,0.10823305878468803,-0.4343253746527557,-0.2852599292446399,-0.4346805598487713,0.9152425817766722,-0.09953864471691701,-0.9454472075834156,-0.7402673519859738,-0.7266282237549171,-0.7098646088161529,1,0,-0.8108546855813258,-0.4505336380494512,-0.7163716476727959,-0.11956903038877519,-0.8077048069839048,-0.30970515769529305,1.8428591580948241,-0.11956903038877519,5.87493073085203,6.813444599510896,6.999422467507961,5.863631175598097,5.430441519475078
22,2.0868762517598998,3.9269276723368733,1.861090525990506,0.3361161656773434,-0.4343253746527557,-0.2852599292446399,-0.4009053507072161,-0.2514480761279995,21.310684477835224,-0.9106214926007659,-0.6777959485290144,-0.6980482104612284,-0.6424270655424864,1,0,-0.4259455454509209,0.9455277914254433,2.142012306503036,2.5076685479876883,-0.21064000324567514,2.101272258210073,-0.8100225570639175,2.5076685479876883,6.8501261661455,9.049232211581426,9.301825062098361,7.900266036767701,7.258059975913026
23,-0.9428113414213362,-0.34392888049677717,-0.3872436860297945,-0.5849113913471388,-0.3153118648167691,-0.2852599292446399,-0.4009053507072161,-0.206707726414841,-0.09953864471691701,-0.37662719620013796,-0.43571926013329665,-0.41224807752434267,-0.480576961685687,1,0,-0.4259455454509209,-0.5568449474730616,-0.9288140225885214,-0.4532931558602953,-0.3535307516694463,-0.6536004323389476,0.43507295520717065,-0.4532931558602953,3.8501476017100584,5.84354441703136,5.84354441703136,3.9889840465642745,4.0661736852554045
24,-0.9090355600034852,-0.31511346279091157,-0.4596246666984561,-0.44248444953922916,-0.40100159189867945,-0.22640575546928415,-0.37074891397368465,-0.2927468604786074,-0.09953864471691701,-0.6320157727395688,-0.505999589022376,-0.5694381506396299,-0.5412707506319868,4,0,-1.0033092556465282,-0.5636398114575267,-0.9468622243512733,-0.4532931558602953,-0.5560234376517476,-0.5699456720528991,-0.8218790116568057,-0.4532931558602953,4.04305126783455,5.6937321388027,5.6937321388027,3.9889840465642745,4.601831284722577
25,-0.74015665291423,-0.21014301257668688,-0.4958151570327869,-0.4709698379008111,-0.3676778091446032,-0.2852599292446399,-0.3924615484218273,-0.1103438962634227,-0.043132336151668615,2.473277146546692,1.938194071231161,1.89558799594101,2.0753059283862703,1,0,0.9212364450054962,-0.00815968072750379,0.25898325592258803,-0.40625821200189316,2.007886372777369,-0.22427299322822908,0.6647643883098929,-0.40625821200189316,4.672828834461906,8.161660452056282,8.347827345782498,4.564348191467836,5.600129901343531
26,-0.8583718878767086,-0.2801233127195033,-0.3872436860297945,-0.499455226262393,-0.40100159189867945,-0.2852599292446399,-0.39728657829919234,-0.2135908571399423,0.06968028097882818,-0.8409700626354666,-0.6856048739611342,-0.6480331871972735,-0.6559145741972197,1,0,-1.3882183957769332,-0.5636398114575267,-0.9656624345208066,-0.428655804315418,-0.7241950555235744,-0.27175692974295257,-0.004692639599639234,-0.428655804315418,4.276666119016055,5.5093883366279774,5.6937321388027,4.330733340286331,5.5093883366279774
27,-0.06464102455720984,-0.23895843028255248,-0.03891021656186063,-0.5849113913471388,0.06553136665838818,0.24442763473356147,-0.06556577423034654,-0.2927468604786074,-0.09953864471691701,-0.4578871978263205,-0.4122924838369369,-0.4622631007882977,-0.46034569870358705,2,0,2.557100290559717,-0.3108142473688873,-0.2753187170955464,-0.16996361309420607,-0.4158093720262759,-0.5736483208577581,-0.8218790116568057,-0.16996361309420607,5.726847747587197,7.641564441260972,7.641564441260972,5.726847747587197,4.583304967896958
28,-0.2740508693478861,-0.20396828021114427,-0.16105312144022704,-0.3760185433622047,-0.13917187025950883,-0.12046824267364391,-0.1403537373295045,-0.2927468604786074,-0.09953864471691701,-1.1544014974793133,-0.8808280097641324,-0.8909633001936264,-0.8649709583455856,4,0,-0.23349097538571847,-0.5785035764235441,-0.9863426657072931,-0.2393961492661331,-0.9718913926680851,-0.7144139735146349,-0.8218790116568057,-0.2393961492661331,5.501258210544727,5.2574953720277815,5.2574953720277815,5.501258210544727,3.3423568816392217
29,-0.7671772780485109,-0.30070575393797877,-0.3058150827775502,-0.5564260029855569,-0.22486159734141922,-0.2852599292446399,-0.29716720834386795,-0.2927468604786074,-0.09953864471691701,2.270127142481235,1.094830124562209,1.6669478895915015,1.1986178658286066,1,0,1.3061455851359012,-0.09833318818800954,0.06007703232892644,-0.38498049930404454,1.7585064785296012,-0.3683646851700665,-0.8218790116568057,-0.38498049930404454,4.59511985013459,7.99799931797973,8.18423477409482,4.74493212836325,5.294643961181728
30,0.01979842898741769,-0.1381044683120229,-0.3148627053611329,-0.0057084946616396655,0.07505244744526711,-0.2852599292446399,-0.05832822941429899,-0.2927468604786074,-0.09953864471691701,-1.131184354157547,-0.8574012334677727,-0.8623832868999378,-0.8312521867087523,1,0,-1.1957638257117307,-0.5496254044895674,-0.934830089842772,-0.16324433540014863,-0.9526677254467134,-0.437717179987855,-0.8218790116568057,-0.16324433540014863,5.805134968916488,5.796057750765372,5.981414211254481,5.746203190540153,5.10594547390058
31,-0.7570445436231555,-0.3109969745472165,-0.49129134574099553,-0.21460134264657377,-0.1867772741939035,-0.2852599292446399,-0.2995797232825505,-0.2927468604786074,-0.09953864471691701,-0.7829272043310505,-0.6621780976647745,-0.6623231938441178,-0.6761458371793196,1,0,-0.041036405320516035,-0.5480682481597942,-0.9055017619783002,-0.38722025853539704,-0.6729367953199848,-0.6669244768199916,-0.8218790116568057,-0.38722025853539704,4.624972813284271,6.008813185442595,6.008813185442595,4.727387818712341,3.9464244321454784
32,-0.44968493272071136,-0.3254046834001493,-0.05248165043723468,-0.5849113913471388,-0.38671997071836106,0.621094346895838,-0.19584158091920234,-0.2927468604786074,-0.09953864471691701,-0.16767290630424,-0.2404961243302985,-0.14788295455772338,-0.18385177128155472,1,0,-0.041036405320516035,-0.3010466303912187,-0.38699196550257375,-0.2909106115872402,-0.18557260530691358,-0.31805376784480793,-0.8218790116568057,-0.2909106115872402,5.262690188904886,7.487733761436444,7.674152921281675,5.293304824724492,5.412203931925297
33,-0.8955252474363448,-0.263657359744723,-0.4958151570327869,-0.5849113913471388,-0.3676778091446032,-0.16755158169392848,-0.3876365185444623,-0.21703242250249297,-0.05119038023241839,-0.3301929095566051,-0.396674632972697,-0.3836680642306541,-0.4468581900488538,2,0,-0.041036405320516035,-0.5388668698474977,-0.881061488757907,-0.4376148412408279,-0.31919877643986927,-0.6504802447073107,0.053109641097460865,-0.4376148412408279,4.110873864173311,6.156978985585555,6.156978985585555,4.219507705176107,4.09225905573108
34,-0.4902158704221326,-0.19161881548005902,-0.432481798947708,-0.27157211936973763,-0.16297457222670617,-0.2852599292446399,-0.25012316703955895,-0.1929414649646384,-0.09953864471691701,-0.7945357759919337,-0.6465602468005346,-0.6694681971675399,-0.6626583285245864,2,0,-0.6184001155161234,-0.5064497062549453,-0.7949565261814449,-0.3088286854380601,-0.6850272766281962,-0.4862909117668508,-0.3972778747183592,-0.3088286854380601,5.198497031265826,6.55250788703459,6.55250788703459,5.209486152841421,4.948759890378168
35,-0.6996257152128088,-0.2554243832573328,-0.1927198004827665,-0.5184454851701144,-0.4343253746527557,-0.2852599292446399,-0.3888427760138035,-0.007096935386903072,-0.09953864471691701,-0.6784500593831015,-0.5684709924793354,-0.526568130699097,-0.5277832419772535,1,0,-1.1957638257117307,-0.5067328255876313,-0.8404530347917153,-0.3771413419943108,-0.5910199529056628,-0.1837170408935226,1.0059992370158,-0.3771413419943108,4.77912349311153,6.363028103540465,6.54965074223381,4.804021044733257,5.671603576291966
36,-0.8516167315931384,-0.2554243832573328,-0.4686722892820388,-0.5469308735316962,-0.36291726875116376,-0.2852599292446399,-0.42744301503272375,-0.0656035465502642,-0.09953864471691701,0.6797528249402348,0.36860005937505586,0.48087733790342546,0.45006113549090965,1,0,-1.0033092556465282,-0.3990059195005907,-0.6028183782488152,-0.4320154431624467,0.48789554823737286,0.047345502638506246,1.6207976439488547,-0.4320154431624467,4.30406509320417,7.10002716662926,7.286191714702382,4.290459441148391,6.003063682951334
37,-0.6151862616681814,-0.21425950082038198,-0.5139104021999523,-0.3285428960929015,-0.22010105694797977,-0.2852599292446399,-0.4177929552779937,0.12368254839002178,-0.09953864471691701,-0.3185843378957219,-0.287349676923018,-0.2622030077324777,-0.2310580515731213,1,0,-0.8108546855813258,-0.41132161047243376,-0.6298906808929431,-0.3614630273748435,-0.3085747198185054,-0.1933305919747822,1.5665159404909512,-0.3614630273748435,4.969813299576001,7.038783541388542,7.224753405767971,4.912654885736052,5.65511730267492
38,2.0868762517598998,1.109191469527588,2.4175193148808423,1.6559391597639725,0.6844016178055187,-0.2852599292446399,1.7667393216990235,-0.2927468604786074,-0.09953864471691701,-0.4811043411480869,-0.3185853786514978,-0.40510307420092057,-0.3052393491741543,2,0,2.075963865396711,1.757089358569995,2.142012306503036,1.5311335231180054,-0.21064000324567514,0.13696545805530852,-0.8218790116568057,1.5311335231180054,6.8501261661455,9.049232211581426,9.722624930978418,7.509883061154913,6.106905661319284
39,-1.0677817326673849,-0.34392888049677717,-0.4686722892820388,-0.5849113913471388,-0.4343253746527557,-0.2852599292446399,-0.428649272502065,-0.2755390336658541,-0.09953864471691701,1.8406099910285563,0.9230337650555704,0.9524475572492871,0.6928362912761086,1,0,-1.1957638257117307,-0.5717087124390791,-0.9682944639445412,-0.5014479793343737,1.4083532013078122,-0.5277809743280765,0.5104900732190092,-0.5014479793343737,2.302585092994046,5.480638923341991,5.480638923341991,2.3978952727983707,4.791649752930709
40,-0.41253157316107525,-0.30070575393797877,0.241566083529203,-0.5564260029855569,-0.38671997071836106,-0.2852599292446399,-0.19222280851117857,-0.2927468604786074,-0.09953864471691701,-0.5275386277916198,-0.45133711099753654,-0.41224807752434267,-0.40639566408465394,1,0,-0.6184001155161234,-0.39037077985366636,-0.5836421638758913,-0.28755097274021146,-0.4700377283653293,-0.258803934601887,-0.8218790116568057,-0.28755097274021146,5.318119993844216,7.141245122350491,7.327123292259293,5.308267697401205,5.534969267887039
41,-0.5510122769742644,-0.21220125669853443,-0.3510531956954637,-0.499455226262393,-0.3010302436364507,-0.049843234143217056,-0.2452981371621939,-0.2927468604786074,-0.09953864471691701,0.006455668609008217,-0.06869976482366016,-0.17646296785141186,-0.16362050829945485,1,0,-0.041036405320516035,-0.3572458179293989,-0.39864809580768434,-0.33682567582996614,-0.04424305625780593,-0.325896401621625,-0.8218790116568057,-0.33682567582996614,5.093750200806762,7.470224135899966,7.470224135899966,5.062595033026967,5.394763264816289
42,-0.48008313599677727,-0.2204342331859246,-0.4189103650723339,-0.30955263718518017,-0.09632700671855365,-0.2852599292446399,-0.21634795789800373,-0.2927468604786074,-0.09953864471691701,-0.2837586229130722,-0.287349676923018,-0.23362299443878906,-0.23780180590048788,1,0,-0.4259455454509209,-0.34733664128538727,-0.48888910462144386,-0.3099485650537363,-0.28011191095863874,-0.2589388616346064,-0.8218790116568057,-0.3099485650537363,5.214935757608986,7.323170717943469,7.509335266016592,5.204006687076795,5.534706144612267
43,-0.8989028255781298,-0.2698320921102656,-0.4189103650723339,-0.5849113913471388,-0.4343253746527557,-0.2852599292446399,-0.42744301503272375,-0.117227026988524,-0.09953864471691701,0.0644985269134243,-0.029655137663060528,0.02359712520440814,0.03194836719417778,1,0,-0.041036405320516035,-0.4917275009552709,-0.8073646648933368,-0.44881363739759034,-0.00010435189306827092,-0.6008945601829191,1.562360403384126,-0.44881363739759034,4.0943445622221,6.504288173536645,6.690842277418564,4.060443010546419,4.435271149192694
44,0.2933822584720109,0.06360345562903626,-0.45057704411487337,0.3551064245850647,-0.00111619884976434,-0.16755158169392848,0.06229751751982675,-0.2927468604786074,-0.09953864471691701,0.4011471050790374,0.16556799813993764,0.06646714514494098,0.0386921215215444,1,0,2.2684184354619132,0.2245644107404263,1.1467291801279471,-0.05125637383252442,0.2703042197990065,-0.1762285905775941,-0.8218790116568057,-0.05125637383252442,6.023447592961033,8.676757761087575,8.676757761087575,6.023447592961033,5.6842598081673374
45,0.0772172573977644,0.06360345562903626,-0.45057704411487337,-0.27157211936973763,-0.06776376435791685,-0.2852599292446399,-0.42261798515535876,0.7810215326371966,-0.09953864471691701,-0.9222300642616491,-0.709031650257494,-0.7051932137846506,-0.6761458371793196,1,0,-1.0033092556465282,-0.4396335437410384,-0.6923073786557934,-0.1520455392433862,-0.7859631761094751,-0.11321766629761895,1.760103314313718,-0.1520455392433862,5.855071922202427,6.881411303642535,7.067319848653476,5.777652323222656,5.784850297744983
46,2.0868762517598998,0.7963383630067614,1.8068047904890097,0.04176715260766354,2.912334521935189,2.304323716871011,2.0453847971168537,-0.2927468604786074,-0.09953864471691701,-1.0034900658878316,-0.7402673519859738,-0.7980782569891386,-0.743583380452986,2,0,0.9212364450054962,0.149396227912281,0.9470709481275043,1.7898257143392173,-0.5218852386745614,0.06063062586011189,-0.8218790116568057,1.7898257143392173,6.8501261661455,8.58185670474196,8.58185670474196,7.6290038896529575,6.019154539237327
47,-0.2537854004971755,-0.28629804508504597,-0.09771976335514816,-0.043689012477082234,-0.4343253746527557,0.06786511340749435,-0.2368543348768051,-0.14475954988892922,-0.09953864471691701,-0.4230614828436709,-0.2717318260587782,-0.44082809081803126,-0.33895812081098753,2,0,-0.041036405320516035,-0.3542730649361954,-0.39075200753648043,-0.280831695046154,-0.38846504225392836,-0.32058364970829734,-0.2683343676987376,-0.280831695046154,5.5254529391317835,7.4821189235521155,7.4821189235521155,5.337538079701318,5.406611076183305
48,-0.40239883873571997,-0.34392888049677717,0.38632804486652617,-0.5849113913471388,-0.4343253746527557,-0.22640575546928415,-0.3140548129146456,0.06517593722666067,-0.09953864471691701,-1.131184354157547,-0.8652101588998926,-0.8623832868999378,-0.8379959410361191,1,0,-0.6184001155161234,-0.5707177947746779,-0.9814546110632145,-0.28419133389318274,-0.9527273215650919,-0.6870623364533669,0.536614957236182,-0.28419133389318274,5.332718793265369,5.3230099791384085,5.5093883366279774,5.3230099791384085,3.7328963395307104
49,0.9857857775379566,0.034788037923170666,0.10132793348367118,0.3930869424005073,0.1988264976746932,-0.2852599292446399,0.02007850609288274,0.32329333941795974,-0.09953864471691701,-0.6552329160613352,-0.49819066359025604,-0.5122781240522527,-0.46034569870358705,1,0,-0.23349097538571847,-0.06860565825597469,0.12550176371890207,0.11000629082485444,-0.5729804952393214,0.14054153166685734,0.036013312777621924,0.11000629082485444,6.42648845745769,8.054840221101024,8.24117615049496,6.322565239927284,6.110833625920001
50,-0.5138589174146283,-0.34392888049677717,-0.16105312144022704,-0.48996009680853236,-0.3533961879642848,0.5622401731204822,-0.22117298777536876,-0.2927468604786074,-0.09953864471691701,2.473277146546692,2.898691899381912,3.388893690536239,3.0801253231639,1,0,0.7287818749402938,0.8809765835730247,2.142012306503036,-0.3144280835164413,3.499361039010412,0.6658172888662066,-0.8218790116568057,-0.3144280835164413,5.159055299214529,9.049232211581426,9.259320994197804,5.181783550292085,6.565617020734297
51,-0.13219258739291187,-0.25130789501363776,0.19180415931949818,-0.3285428960929015,-0.25818538009549546,-0.2852599292446399,-0.1150223304733381,-0.2927468604786074,-0.09953864471691701,-0.6552329160613352,-0.5138085144544959,-0.5837281572864742,-0.5480145049593534,1,0,-0.4259455454509209,-0.39829812116887564,-0.5076893147909771,-0.215878677336932,-0.5714313182923707,-0.27580474072453554,-0.8218790116568057,-0.215878677336932,5.659482215759621,7.289610521451167,7.289610521451167,5.583496308781699,5.501258210544727
52,-0.9225458725706255,-0.3171717069127591,-0.43700561023949935,-0.5279406146239749,-0.38671997071836106,-0.22640575546928415,-0.41055541046194616,-0.2376818146777969,0.021332016494329552,1.7825671327241401,1.1338747517228087,1.3025527200969722,1.2458241461201733,1,0,-1.1957638257117307,-0.37394985855787566,-0.5475457603503875,-0.4555329150916478,1.3677012048471393,0.604594147769764,0.014117276892725262,-0.4555329150916478,3.970291913552122,7.214504414151143,7.400620577371135,3.9512437185814275,6.522092798170152
53,-0.9461889195631212,-0.3315794157656919,-0.3872436860297945,-0.5849113913471388,-0.4343253746527557,0.009010939632138646,-0.36351136915763715,-0.2927468604786074,-0.09953864471691701,-0.5275386277916198,-0.5684709924793354,-0.5051331207288305,-0.5952207852509199,2,0,-0.23349097538571847,-0.5657632064526721,-0.9525022874021333,-0.44657387816623784,-0.46747989362700315,-0.6883923314901728,-0.8218790116568057,-0.44657387816623784,3.828641396489095,5.641907070938114,5.641907070938114,4.0943445622221,3.7170503310806327
54,-0.7469118091978003,-0.2821815568413509,-0.4822437231574128,-0.129145177561828,-0.36291726875116376,-0.2852599292446399,-0.4346805598487713,0.051409675776458046,-0.09953864471691701,1.341441409610578,0.868371287030731,0.9738825672195534,0.9693302186981411,1,0,-0.6184001155161234,-0.20974064559996877,-0.18545371248517753,-0.40065881392351194,1.0169297305323528,0.16985924834775123,1.8428591580948241,-0.40065881392351194,4.653960350157523,7.7501841622578365,7.936302693201959,4.61512051684126,6.142467420644509
